student_id,cgpa,academic_backlogs,internships,internship_quality,certifications,projects,communication_skills,extra_curricular,college_tier,branch,placement_rate,market_demand,region,year,placed_3m,placed_6m,placed_12m,salary_lpa,delayed_placement_risk,loan_amount,emi_monthly,income_coverage_ratio
STUD_07933,7.29,1,0,none,2,4,5.6,1,2,MBA,0.617,medium,South,2024,0,1,1,7.27,0,2005000.0,27616.0,10.0
STUD_07934,9.13,0,1,high,2,5,5.2,0,2,CSE,0.681,low,North,2024,1,0,1,8.79,0,1002000.0,21779.0,10.0
STUD_07935,7.27,1,0,none,1,1,10.0,2,2,Electrical,0.682,low,West,2024,0,1,0,8.45,0,1535000.0,33370.0,10.0
STUD_07936,8.52,0,2,high,1,2,9.1,0,2,Mechanical,0.717,medium,East,2025,0,0,1,11.01,0,2337000.0,40010.0,10.0
STUD_07937,4.84,2,1,medium,2,3,4.8,1,2,ECE,0.713,high,South,2023,1,1,1,8.71,0,631000.0,8692.0,10.0
STUD_07938,10.0,0,2,high,2,8,6.7,3,2,Mechanical,0.605,medium,East,2024,1,1,1,8.32,0,1164000.0,19925.0,10.0
STUD_07939,9.29,0,1,low,5,3,7.2,3,2,CSE,0.613,medium,West,2024,1,1,0,9.71,0,851000.0,18497.0,10.0
STUD_07940,7.16,1,1,medium,3,3,7.6,1,2,CSE,0.615,medium,South,2024,1,1,1,7.73,0,1964000.0,33624.0,10.0
STUD_07941,5.13,2,0,medium,1,0,8.1,3,1,MBA,0.742,medium,South,2025,0,1,1,7.39,0,2341000.0,40076.0,10.0
STUD_07942,7.85,1,0,low,0,5,6.5,3,1,Mechanical,0.719,high,South,2026,1,1,1,8.69,0,1463000.0,31804.0,10.0
STUD_07943,5.77,1,3,high,2,4,8.8,2,1,ECE,0.741,low,East,2024,1,0,1,11.01,0,1881000.0,40901.0,10.0
STUD_07944,8.03,0,1,none,4,4,7.3,1,1,ECE,0.706,high,East,2024,0,1,1,11.28,0,3051000.0,66338.0,10.0
STUD_07945,7.99,0,0,high,1,0,7.5,4,2,Civil,0.689,high,South,2026,0,1,1,11.15,0,1981000.0,27294.0,10.0
STUD_07946,6.37,3,0,medium,3,1,7.6,1,2,Mechanical,0.603,low,West,2024,0,0,1,5.8,1,1683000.0,36583.0,10.0
STUD_07947,8.85,0,0,medium,4,1,10.0,1,2,ECE,0.6,low,West,2026,0,1,1,7.59,0,1971000.0,42855.0,10.0
STUD_07948,8.47,0,0,none,3,2,7.1,3,2,CSE,0.676,medium,South,2025,0,1,1,9.56,0,1820000.0,31160.0,10.0
STUD_07949,8.67,1,0,none,6,5,8.1,3,2,CSE,0.686,medium,North,2025,0,1,1,9.09,0,2104000.0,36019.0,10.0
STUD_07950,7.51,1,0,medium,1,1,4.7,1,3,Electrical,0.539,medium,East,2026,1,1,1,6.57,0,2010000.0,43696.0,10.0
STUD_07951,5.8,2,0,medium,1,0,6.2,2,2,ECE,0.693,high,South,2026,0,1,1,7.46,0,1872000.0,40693.0,10.0
STUD_07952,8.67,0,1,high,2,2,8.8,0,1,ECE,0.79,high,South,2025,1,1,1,11.25,0,2133000.0,29386.0,10.0
STUD_07953,7.18,1,1,low,1,6,5.1,0,1,ECE,0.845,medium,South,2025,0,0,1,9.45,0,2981000.0,64807.0,10.0
STUD_07954,5.83,0,1,high,2,2,5.9,1,2,MBA,0.687,high,South,2023,1,1,1,10.02,0,2490000.0,54141.0,10.0
STUD_07955,9.12,0,3,high,4,3,7.6,4,2,Mechanical,0.735,low,East,2026,0,1,1,8.67,0,3271000.0,45065.0,10.0
STUD_07956,10.0,0,0,high,3,5,7.0,3,1,Mechanical,0.753,high,East,2026,1,1,1,10.19,0,680000.0,14781.0,10.0
STUD_07957,7.45,0,2,none,3,3,6.4,0,2,ECE,0.72,medium,South,2026,0,1,1,9.28,0,2795000.0,60762.0,10.0
STUD_07958,10.0,0,2,low,1,4,6.4,1,3,CSE,0.621,high,West,2024,0,1,1,8.51,0,1150000.0,19690.0,10.0
STUD_07959,7.61,2,1,none,3,3,7.6,2,1,Civil,0.743,medium,West,2026,0,1,1,9.45,0,2226000.0,48390.0,10.0
STUD_07960,7.04,0,2,low,5,6,7.6,1,3,Civil,0.516,high,North,2026,1,1,1,7.27,0,1228000.0,26707.0,10.0
STUD_07961,6.74,3,1,medium,2,5,6.4,3,3,Civil,0.524,medium,South,2024,0,1,1,6.49,1,1420000.0,30875.0,10.0
STUD_07962,9.46,0,1,none,2,6,7.1,0,3,Civil,0.571,high,South,2024,0,1,1,8.6,0,1576000.0,34257.0,10.0
STUD_07963,6.56,2,1,none,4,2,4.2,4,3,MBA,0.493,medium,South,2023,0,0,1,7.79,0,2514000.0,43050.0,10.0
STUD_07964,8.38,0,1,medium,1,7,6.0,0,1,Mechanical,0.727,medium,East,2024,1,1,1,8.93,0,2083000.0,28696.0,10.0
STUD_07965,6.83,0,2,low,2,1,6.4,3,1,MBA,0.81,high,South,2024,0,0,1,10.44,0,2153000.0,29664.0,10.0
STUD_07966,6.95,0,2,low,2,1,8.0,2,1,Mechanical,0.783,medium,North,2024,0,1,1,11.09,0,500000.0,8561.0,10.0
STUD_07967,8.74,1,0,low,3,1,5.4,1,1,CSE,0.632,high,North,2025,0,1,1,8.69,0,1749000.0,29950.0,10.0
STUD_07968,7.04,1,1,low,1,4,6.8,1,2,ECE,0.583,low,South,2025,0,1,1,8.31,0,2016000.0,27774.0,10.0
STUD_07969,7.01,0,2,none,0,1,8.0,1,3,Electrical,0.658,low,East,2025,0,0,1,8.55,0,1742000.0,23997.0,10.0
STUD_07970,8.86,0,2,low,4,2,7.5,1,2,ECE,0.709,high,East,2024,1,1,1,10.14,0,1722000.0,29478.0,10.0
STUD_07971,9.42,0,1,none,2,0,9.8,2,2,MBA,0.621,high,East,2026,1,1,1,8.89,0,1710000.0,29271.0,10.0
STUD_07972,8.27,0,3,none,3,6,6.2,3,2,CSE,0.576,high,North,2023,0,1,1,8.93,0,2086000.0,28730.0,10.0
STUD_07973,6.71,0,0,medium,0,2,6.2,3,1,CSE,0.688,low,South,2024,0,0,1,7.93,0,1832000.0,25231.0,10.0
STUD_07974,6.89,2,0,medium,2,3,5.9,3,2,ECE,0.675,high,South,2023,1,1,1,12.21,0,2880000.0,49317.0,10.0
STUD_07975,7.6,0,1,none,2,2,6.9,0,2,CSE,0.749,medium,North,2023,1,1,1,8.97,0,1122000.0,24390.0,10.0
STUD_07976,7.89,0,2,none,3,0,9.3,2,3,CSE,0.646,medium,East,2025,0,1,0,8.31,0,1848000.0,31634.0,10.0
STUD_07977,6.31,0,1,none,3,4,8.0,2,2,CSE,0.571,medium,North,2023,1,1,1,7.22,0,1440000.0,31300.0,10.0
STUD_07978,8.37,0,0,low,5,5,6.8,3,2,MBA,0.635,high,South,2025,1,0,1,11.06,0,1287000.0,22030.0,10.0
STUD_07979,7.6,0,1,low,2,3,9.5,2,1,CSE,0.707,high,West,2023,0,1,1,9.38,0,2148000.0,29583.0,10.0
STUD_07980,5.44,3,1,high,2,1,6.6,3,3,CSE,0.557,high,East,2024,0,1,1,6.84,1,1143000.0,24850.0,10.0
STUD_07981,6.39,0,0,none,3,2,5.3,2,2,CSE,0.583,high,North,2025,1,1,1,9.08,0,2918000.0,63442.0,10.0
STUD_07982,6.9,3,0,low,1,3,6.5,1,3,Mechanical,0.523,high,North,2025,0,1,1,5.95,1,1882000.0,25922.0,10.0
STUD_07983,7.41,1,0,low,1,4,8.0,0,3,Mechanical,0.507,high,South,2025,1,0,1,6.82,0,1659000.0,28410.0,10.0
STUD_07984,9.77,0,4,high,4,10,6.4,0,2,Mechanical,0.676,medium,South,2024,0,1,1,11.11,0,1717000.0,23653.0,10.0
STUD_07985,7.79,4,3,none,1,1,6.7,3,2,ECE,0.624,high,South,2024,1,1,1,10.31,0,2052000.0,28266.0,10.0
STUD_07986,6.49,1,0,none,1,2,6.5,3,1,CSE,0.731,high,South,2023,1,1,1,9.34,0,2301000.0,39394.0,10.0
STUD_07987,7.76,3,0,low,1,2,7.6,0,2,Mechanical,0.676,medium,North,2026,1,0,0,8.05,0,1638000.0,35615.0,10.0
STUD_07988,7.08,0,1,medium,1,3,5.8,1,3,MBA,0.632,high,East,2026,0,1,1,7.78,0,2078000.0,35577.0,10.0
STUD_07989,7.89,0,1,high,2,4,5.8,2,1,CSE,0.856,high,East,2026,1,1,1,9.79,0,731000.0,15883.0,10.0
STUD_07990,8.2,1,0,none,3,4,8.1,0,3,ECE,0.573,high,West,2023,1,1,1,4.86,0,2848000.0,61932.0,10.0
STUD_07991,8.95,0,0,none,1,3,6.6,1,2,CSE,0.646,medium,West,2024,0,1,1,9.63,0,1062000.0,14626.0,10.0
STUD_07992,7.47,1,3,low,6,3,4.1,3,2,CSE,0.716,high,South,2023,0,1,1,9.7,0,1984000.0,43142.0,10.0
STUD_07993,9.47,0,0,none,3,3,8.1,1,2,Mechanical,0.708,low,South,2025,1,1,1,10.1,0,2136000.0,29427.0,10.0
STUD_07994,8.59,0,2,high,2,3,6.6,0,1,ECE,0.794,high,East,2024,1,1,1,11.42,0,2694000.0,46133.0,10.0
STUD_07995,6.65,2,1,low,1,3,6.9,4,2,CSE,0.571,low,South,2025,0,0,1,9.03,0,1417000.0,30812.0,10.0
STUD_07996,10.0,0,1,none,4,5,10.0,3,2,CSE,0.71,medium,South,2024,1,1,1,9.01,0,2082000.0,45262.0,10.0
STUD_07997,7.89,0,1,low,1,2,8.4,0,2,Electrical,0.668,medium,South,2026,1,0,1,10.5,0,1725000.0,37499.0,10.0
STUD_07998,6.5,1,3,high,0,5,7.2,3,3,MBA,0.505,low,West,2026,1,1,1,5.88,0,1454000.0,24899.0,10.0
STUD_07999,9.48,0,4,medium,0,2,8.9,4,2,MBA,0.616,high,South,2023,1,1,1,11.73,0,2316000.0,31898.0,10.0
STUD_08000,9.99,0,2,low,1,4,8.0,1,2,ECE,0.679,high,South,2024,0,1,1,11.52,0,826000.0,11383.0,10.0
STUD_08001,7.46,1,0,medium,1,3,7.4,0,1,Mechanical,0.624,high,North,2025,1,0,1,7.81,0,2785000.0,47688.0,10.0
STUD_08002,6.9,0,1,medium,2,3,6.5,1,3,ECE,0.544,high,West,2026,1,1,1,8.11,0,1406000.0,19363.0,10.0
STUD_08003,7.29,3,1,none,2,2,9.0,3,2,CSE,0.617,high,East,2025,1,1,1,8.28,0,2275000.0,31340.0,10.0
STUD_08004,8.36,1,0,none,3,1,6.9,2,2,ECE,0.612,medium,South,2026,0,1,1,7.47,0,1656000.0,36011.0,10.0
STUD_08005,9.03,0,1,high,4,3,7.9,4,3,ECE,0.527,high,North,2025,1,0,1,9.47,0,2087000.0,45382.0,10.0
STUD_08006,8.18,0,0,none,2,4,7.5,3,3,CSE,0.476,high,East,2024,1,0,1,7.81,0,2594000.0,35729.0,10.0
STUD_08007,7.62,2,0,low,4,2,7.7,3,2,MBA,0.703,high,South,2026,1,1,1,8.58,0,2180000.0,37324.0,10.0
STUD_08008,9.3,0,0,high,3,4,9.4,0,3,CSE,0.444,medium,South,2024,1,1,1,7.93,0,1622000.0,22348.0,10.0
STUD_08009,7.12,0,3,low,3,8,8.0,1,2,ECE,0.658,low,West,2023,0,0,1,7.79,0,2365000.0,32574.0,10.0
STUD_08010,8.74,0,2,low,1,4,6.4,2,3,CSE,0.508,high,North,2025,1,1,1,8.77,0,2205000.0,37753.0,10.0
STUD_08011,7.15,1,0,medium,2,3,6.5,0,2,ECE,0.749,medium,South,2023,1,1,1,8.41,0,1569000.0,34115.0,10.0
STUD_08012,8.02,0,1,low,4,2,4.5,1,1,CSE,0.751,high,West,2023,1,1,1,12.08,0,2488000.0,42603.0,10.0
STUD_08013,7.36,1,0,low,3,3,7.4,0,3,CSE,0.444,medium,West,2024,1,1,1,7.98,0,759000.0,10450.0,10.0
STUD_08014,7.43,1,0,low,2,1,5.8,0,1,ECE,0.777,high,South,2023,0,0,1,9.23,0,1384000.0,23696.0,10.0
STUD_08015,7.05,1,1,none,2,1,6.5,0,2,ECE,0.595,low,South,2025,0,1,1,6.48,1,1905000.0,41424.0,10.0
STUD_08016,9.11,0,1,low,4,3,6.8,2,1,ECE,0.799,medium,North,2026,1,1,1,10.24,0,1642000.0,28110.0,10.0
STUD_08017,6.62,2,0,medium,3,2,4.5,0,2,CSE,0.681,high,South,2026,0,1,1,8.29,0,1671000.0,36328.0,10.0
STUD_08018,6.61,0,1,high,3,4,8.6,3,2,ECE,0.724,low,North,2023,0,1,0,8.89,0,2252000.0,48973.0,10.0
STUD_08019,10.0,0,2,low,0,4,8.2,3,2,ECE,0.659,low,West,2025,0,0,1,8.94,0,2166000.0,29838.0,10.0
STUD_08020,8.67,0,1,low,6,5,6.2,2,3,CSE,0.591,medium,North,2026,0,1,1,7.25,0,1948000.0,26837.0,10.0
STUD_08021,4.64,1,0,high,2,3,7.3,3,1,MBA,0.752,high,South,2025,1,1,1,9.94,0,842000.0,11601.0,10.0
STUD_08022,6.82,0,0,low,1,2,9.2,0,3,ECE,0.521,medium,South,2026,1,1,1,6.92,0,1655000.0,22793.0,10.0
STUD_08023,5.33,4,1,medium,1,4,4.2,1,1,CSE,0.803,high,West,2023,1,1,1,11.1,0,1094000.0,15066.0,10.0
STUD_08024,6.36,0,0,medium,3,6,8.4,4,1,Civil,0.688,high,South,2026,0,1,1,9.56,0,2148000.0,36784.0,10.0
STUD_08025,4.0,0,0,none,0,4,5.5,0,2,MBA,0.648,high,North,2024,0,1,1,9.01,0,1807000.0,24897.0,10.0
STUD_08026,7.34,0,0,none,6,1,4.8,1,3,Electrical,0.522,medium,South,2025,0,1,1,7.95,0,2338000.0,32209.0,10.0
STUD_08027,6.13,0,0,low,1,1,6.7,1,1,Mechanical,0.792,medium,South,2026,0,1,1,9.81,0,2724000.0,46638.0,10.0
STUD_08028,7.57,0,0,high,2,5,6.9,4,2,ECE,0.603,high,North,2025,1,1,1,7.01,0,2679000.0,58243.0,10.0
STUD_08029,5.55,0,1,low,0,4,5.6,0,1,CSE,0.73,low,East,2024,0,1,1,7.73,0,3043000.0,41911.0,10.0
STUD_08030,7.6,0,2,medium,2,5,5.3,1,3,Mechanical,0.552,high,East,2026,0,0,1,8.53,0,1172000.0,16138.0,10.0
STUD_08031,7.0,1,0,medium,0,2,6.0,0,2,Electrical,0.724,high,South,2024,1,1,1,9.41,0,2192000.0,30200.0,10.0
STUD_08032,9.3,1,1,low,2,5,8.3,1,2,Mechanical,0.623,medium,North,2026,0,1,1,8.66,0,1531000.0,26223.0,10.0
STUD_08033,9.19,0,1,low,4,6,9.3,0,3,MBA,0.53,low,East,2024,1,1,1,6.81,0,2739000.0,46895.0,10.0
STUD_08034,8.44,0,4,none,3,2,8.4,1,2,CSE,0.583,low,West,2023,1,1,1,9.16,0,2191000.0,30178.0,10.0
STUD_08035,7.11,2,0,high,1,3,7.4,0,3,ECE,0.501,medium,South,2025,1,1,1,9.26,0,2441000.0,41800.0,10.0
STUD_08036,9.88,0,2,medium,2,2,7.9,2,3,Civil,0.571,high,South,2024,1,1,1,8.98,0,1640000.0,22591.0,10.0
STUD_08037,5.64,1,1,none,4,1,5.9,0,2,MBA,0.652,low,North,2026,0,0,0,6.99,1,1921000.0,41759.0,10.0
STUD_08038,5.82,2,0,none,1,2,8.2,0,2,Electrical,0.652,low,West,2024,1,1,1,7.43,0,2439000.0,41770.0,10.0
STUD_08039,7.4,0,3,none,4,0,3.5,3,2,MBA,0.737,high,South,2026,1,1,1,11.96,0,1897000.0,32477.0,10.0
STUD_08040,10.0,0,1,none,2,4,5.3,2,3,ECE,0.466,medium,East,2023,0,1,1,7.61,0,1193000.0,25943.0,10.0
STUD_08041,7.26,1,2,low,2,2,9.6,3,2,ECE,0.766,medium,North,2025,0,1,1,10.4,0,3000000.0,65236.0,10.0
STUD_08042,7.28,1,2,medium,2,6,6.8,3,3,Civil,0.609,high,North,2025,1,1,1,8.32,0,742000.0,12706.0,10.0
STUD_08043,5.77,1,1,low,1,0,5.1,0,2,ECE,0.634,low,West,2025,1,1,1,8.99,0,2782000.0,47641.0,10.0
STUD_08044,8.64,1,1,medium,0,5,8.4,2,2,CSE,0.67,high,North,2024,1,1,1,9.39,0,1710000.0,37181.0,10.0
STUD_08045,8.64,2,1,none,3,4,6.2,2,1,ECE,0.716,medium,West,2024,1,1,1,8.24,0,1509000.0,32808.0,10.0
STUD_08046,8.45,1,0,medium,3,2,8.6,0,2,ECE,0.666,high,North,2023,0,1,1,10.77,0,2033000.0,44210.0,10.0
STUD_08047,6.74,2,1,high,0,0,6.7,1,2,CSE,0.757,high,South,2026,0,1,1,9.32,0,1120000.0,24348.0,10.0
STUD_08048,6.65,0,0,low,4,4,9.8,2,1,Mechanical,0.718,medium,East,2026,0,1,1,9.71,0,2114000.0,29121.0,10.0
STUD_08049,5.95,0,1,none,4,2,7.2,3,2,CSE,0.638,high,South,2026,1,0,1,9.69,0,3691000.0,80252.0,10.0
STUD_08050,7.6,1,2,low,1,3,4.7,0,2,ECE,0.612,high,West,2026,0,1,1,10.71,0,3126000.0,43064.0,10.0
STUD_08051,6.2,4,1,medium,1,3,6.2,1,2,MBA,0.62,low,North,2026,0,1,1,10.22,0,983000.0,21377.0,10.0
STUD_08052,6.09,1,2,high,5,4,4.5,1,2,ECE,0.63,medium,West,2024,1,1,1,9.33,0,2043000.0,28138.0,10.0
STUD_08053,6.99,2,0,none,0,3,6.3,0,1,MBA,0.695,medium,South,2024,0,1,1,9.56,0,1361000.0,18741.0,10.0
STUD_08054,6.91,2,2,low,3,3,7.9,1,2,CSE,0.637,high,West,2024,1,1,1,10.84,0,2211000.0,37851.0,10.0
STUD_08055,6.85,0,0,medium,2,1,5.7,0,3,Electrical,0.553,medium,South,2024,1,0,1,9.52,0,1328000.0,22731.0,10.0
STUD_08056,8.06,0,1,none,2,3,7.2,1,2,CSE,0.63,medium,North,2026,1,1,1,7.99,0,2832000.0,48499.0,10.0
STUD_08057,7.59,0,1,none,1,6,7.0,0,3,CSE,0.435,medium,North,2024,0,0,0,6.96,1,2057000.0,44734.0,10.0
STUD_08058,7.15,1,0,none,2,5,8.2,1,1,MBA,0.742,high,East,2026,0,1,1,8.78,0,1358000.0,23246.0,10.0
STUD_08059,7.72,1,0,none,3,3,9.5,4,3,MBA,0.548,medium,East,2023,0,1,1,7.87,0,1580000.0,34352.0,10.0
STUD_08060,6.31,0,0,none,1,2,5.6,4,2,CSE,0.745,high,North,2024,1,1,1,8.38,0,1453000.0,20017.0,10.0
STUD_08061,7.63,0,0,low,1,3,5.1,3,2,Electrical,0.651,high,North,2023,1,0,1,9.47,0,1679000.0,28752.0,10.0
STUD_08062,7.68,0,1,medium,1,3,5.6,1,2,ECE,0.697,medium,North,2024,0,1,1,9.04,0,1098000.0,23878.0,10.0
STUD_08063,5.7,1,3,medium,0,1,5.9,1,2,Electrical,0.629,high,South,2026,1,1,1,9.11,0,1441000.0,24671.0,10.0
STUD_08064,8.69,2,1,low,2,1,7.6,3,2,ECE,0.715,high,West,2026,0,1,1,8.64,0,2601000.0,35834.0,10.0
STUD_08065,6.44,0,0,none,1,4,6.9,0,2,ECE,0.603,medium,East,2023,1,1,1,8.22,0,2054000.0,35177.0,10.0
STUD_08066,7.61,0,3,none,3,2,6.5,3,1,ECE,0.775,medium,North,2025,0,1,1,8.55,0,646000.0,11070.0,10.0
STUD_08067,8.9,0,1,medium,4,4,7.9,1,2,CSE,0.692,medium,South,2025,0,0,1,5.97,1,2257000.0,49080.0,10.0
STUD_08068,8.61,1,2,high,3,3,7.2,0,3,ECE,0.585,medium,South,2025,0,1,1,10.11,0,1866000.0,31946.0,10.0
STUD_08069,7.54,1,2,none,3,2,6.9,4,2,ECE,0.758,medium,North,2025,0,1,1,8.88,0,1577000.0,34287.0,10.0
STUD_08070,7.07,0,0,none,3,3,4.2,0,2,CSE,0.621,high,East,2024,1,1,1,9.9,0,988000.0,16914.0,10.0
STUD_08071,8.64,0,0,medium,2,4,7.4,1,2,CSE,0.721,high,West,2026,0,1,1,11.02,0,1535000.0,26290.0,10.0
STUD_08072,8.31,0,1,medium,5,2,5.7,4,1,CSE,0.808,medium,East,2025,0,1,1,10.35,0,1504000.0,25757.0,10.0
STUD_08073,6.76,0,0,low,2,3,7.4,4,1,MBA,0.752,high,East,2026,0,0,1,10.96,0,1709000.0,23539.0,10.0
STUD_08074,6.55,1,0,low,0,4,4.6,2,1,ECE,0.842,low,North,2024,0,0,0,10.84,0,915000.0,12608.0,10.0
STUD_08075,5.01,0,0,medium,2,1,7.2,3,1,MBA,0.743,medium,East,2023,0,0,0,6.76,1,1876000.0,32119.0,10.0
STUD_08076,7.68,0,0,none,1,2,7.2,1,2,Electrical,0.651,high,South,2023,0,1,1,10.34,0,2179000.0,30016.0,10.0
STUD_08077,7.4,0,4,low,0,3,4.5,1,2,Mechanical,0.65,medium,North,2025,0,1,1,11.49,0,1834000.0,39875.0,10.0
STUD_08078,8.86,2,3,none,1,3,5.7,0,3,Electrical,0.486,low,South,2026,0,0,1,9.7,0,2479000.0,42449.0,10.0
STUD_08079,7.93,1,1,low,2,4,7.0,3,3,CSE,0.588,high,North,2023,1,1,1,10.51,0,872000.0,14932.0,10.0
STUD_08080,9.1,1,3,high,5,5,7.5,0,1,CSE,0.78,high,South,2026,1,1,1,11.33,0,2826000.0,61434.0,10.0
STUD_08081,6.66,3,0,none,2,1,8.5,3,2,ECE,0.645,low,South,2024,0,1,1,7.57,0,2341000.0,32247.0,10.0
STUD_08082,8.87,1,1,high,4,5,7.3,1,2,ECE,0.738,high,South,2025,0,1,1,9.99,0,1932000.0,33077.0,10.0
STUD_08083,6.87,1,0,medium,1,2,8.5,4,1,MBA,0.728,high,North,2025,0,1,1,8.56,0,1722000.0,29488.0,10.0
STUD_08084,8.43,1,0,none,0,3,6.2,1,2,ECE,0.564,high,East,2023,1,1,1,8.51,0,1683000.0,23186.0,10.0
STUD_08085,5.75,1,0,medium,3,3,3.9,3,2,CSE,0.745,high,North,2024,1,1,1,9.41,0,2619000.0,36073.0,10.0
STUD_08086,7.78,1,1,low,4,5,6.0,3,2,Mechanical,0.701,medium,East,2026,0,0,0,8.58,0,2221000.0,38027.0,10.0
STUD_08087,5.12,1,1,none,1,3,8.0,0,3,ECE,0.581,medium,North,2026,0,1,1,7.61,0,1760000.0,30130.0,10.0
STUD_08088,7.18,0,4,none,2,2,8.4,1,3,CSE,0.533,low,East,2023,1,1,1,7.37,0,500000.0,8561.0,10.0
STUD_08089,8.03,0,1,none,0,5,7.3,3,3,ECE,0.567,medium,East,2026,0,1,1,8.31,0,1677000.0,28717.0,10.0
STUD_08090,6.87,1,2,medium,1,6,7.8,1,2,Civil,0.587,low,South,2025,1,0,1,9.16,0,1328000.0,28884.0,10.0
STUD_08091,6.24,1,2,high,1,4,6.4,3,3,MBA,0.539,medium,West,2024,0,1,1,7.97,0,1749000.0,24093.0,10.0
STUD_08092,8.52,0,1,low,1,4,9.7,3,2,ECE,0.605,high,North,2023,1,1,1,9.52,0,1945000.0,42285.0,10.0
STUD_08093,7.38,0,0,low,1,4,6.9,0,2,ECE,0.663,low,South,2024,0,1,1,6.68,1,2516000.0,34662.0,10.0
STUD_08094,6.91,0,1,medium,0,4,3.6,2,3,CSE,0.596,high,West,2025,1,1,0,7.38,0,1031000.0,17649.0,10.0
STUD_08095,7.55,0,0,medium,4,4,3.7,3,3,ECE,0.498,medium,South,2024,0,1,1,9.41,0,1299000.0,17900.0,10.0
STUD_08096,10.0,0,2,low,4,1,7.5,0,3,MBA,0.586,high,West,2026,0,0,1,9.8,0,2329000.0,32088.0,10.0
STUD_08097,8.88,0,2,none,2,5,8.8,2,2,ECE,0.66,medium,South,2023,0,0,1,9.67,0,2646000.0,45304.0,10.0
STUD_08098,8.9,1,2,low,5,1,5.2,2,2,CSE,0.684,low,North,2023,0,1,1,10.71,0,2199000.0,30288.0,10.0
STUD_08099,8.02,0,1,medium,5,5,8.2,3,2,Civil,0.638,high,West,2023,0,1,1,9.27,0,1875000.0,25826.0,10.0
STUD_08100,7.7,1,1,medium,0,3,9.1,3,3,MBA,0.585,high,South,2026,0,1,1,7.0,0,1646000.0,28190.0,10.0
STUD_08101,4.62,1,1,none,1,1,5.8,2,2,Mechanical,0.615,high,West,2023,1,1,1,8.33,0,1870000.0,40652.0,10.0
STUD_08102,6.69,0,0,low,4,4,6.1,2,2,CSE,0.566,high,West,2025,1,1,1,9.27,0,2509000.0,54551.0,10.0
STUD_08103,6.92,2,0,none,0,2,7.5,0,2,CSE,0.577,high,North,2023,0,1,1,7.32,0,1647000.0,35800.0,10.0
STUD_08104,5.25,2,1,medium,3,3,5.3,0,1,CSE,0.725,medium,North,2025,1,1,1,10.36,0,2258000.0,31099.0,10.0
STUD_08105,6.11,0,2,medium,1,9,6.1,0,3,Mechanical,0.469,medium,West,2023,0,0,1,6.12,1,1863000.0,31898.0,10.0
STUD_08106,5.12,0,0,medium,2,5,5.9,4,1,CSE,0.828,high,North,2024,0,1,1,11.18,0,2030000.0,27962.0,10.0
STUD_08107,7.45,0,0,medium,4,0,7.6,4,2,MBA,0.646,medium,West,2024,1,0,1,8.38,0,2200000.0,37674.0,10.0
STUD_08108,8.48,0,1,low,2,3,10.0,1,3,Electrical,0.596,medium,South,2023,0,1,1,7.02,0,1947000.0,33344.0,10.0
STUD_08109,8.83,0,1,none,0,3,7.7,2,2,ECE,0.689,high,East,2026,1,1,1,9.41,0,1775000.0,38587.0,10.0
STUD_08110,8.0,0,3,medium,3,3,6.4,4,3,ECE,0.55,medium,South,2025,0,0,1,7.46,0,2341000.0,50905.0,10.0
STUD_08111,6.34,2,1,medium,3,2,6.4,4,3,Mechanical,0.727,low,West,2024,0,0,1,7.47,0,1532000.0,26227.0,10.0
STUD_08112,5.18,0,1,none,4,1,3.0,2,1,Civil,0.896,high,West,2026,0,1,1,9.35,0,1877000.0,40810.0,10.0
STUD_08113,5.39,1,0,high,3,5,4.1,1,2,MBA,0.72,high,West,2025,0,1,1,8.32,0,2061000.0,28385.0,10.0
STUD_08114,5.98,1,1,none,1,7,6.4,3,2,CSE,0.605,medium,North,2025,0,1,1,5.7,1,1219000.0,16786.0,10.0
STUD_08115,6.43,0,2,low,2,5,6.5,0,2,CSE,0.722,high,East,2026,1,1,1,9.17,0,2674000.0,36829.0,10.0
STUD_08116,7.31,2,0,none,4,2,10.0,1,2,MBA,0.563,high,South,2023,1,1,1,9.22,0,1530000.0,26204.0,10.0
STUD_08117,6.28,0,3,high,1,4,6.4,0,2,Mechanical,0.72,medium,East,2023,0,1,1,9.59,0,1762000.0,24275.0,10.0
STUD_08118,7.91,1,0,none,7,1,10.0,4,1,CSE,0.622,high,South,2023,0,1,1,9.92,0,869000.0,14885.0,10.0
STUD_08119,7.22,0,0,high,0,4,7.0,1,2,ECE,0.634,high,West,2023,1,0,1,6.6,0,2397000.0,52120.0,10.0
STUD_08120,7.51,1,2,medium,2,5,7.8,4,1,MBA,0.81,low,North,2026,1,1,1,9.84,0,2883000.0,39718.0,10.0
STUD_08121,8.87,1,1,none,2,2,9.3,3,1,CSE,0.769,high,South,2025,0,1,1,13.04,0,1008000.0,21921.0,10.0
STUD_08122,6.08,1,1,low,0,3,5.4,3,2,MBA,0.576,low,South,2023,0,0,1,8.51,0,1230000.0,16949.0,10.0
STUD_08123,8.0,2,1,high,2,4,5.8,4,2,CSE,0.659,high,North,2024,0,1,1,10.73,0,1756000.0,30073.0,10.0
STUD_08124,7.48,0,1,low,3,7,7.6,1,1,MBA,0.769,low,South,2024,0,1,1,10.49,0,1569000.0,21610.0,10.0
STUD_08125,7.1,2,1,none,1,1,5.6,3,3,Mechanical,0.56,medium,West,2025,0,0,1,7.5,0,1580000.0,27048.0,10.0
